term,tfidf,chi,status
museum PERSON,0.00011527915837355652,4.881765609386194,removed
music become,7.844558416063489e-05,4.881765609386194,removed
date confirm,0.00018003884104335121,4.881765609386194,removed
difficult without,0.00012535435885933097,4.881765609386194,removed
concert broadcast,0.00014472632784621564,4.881765609386194,removed
certain amount,8.73657303392e-05,4.881765609386194,removed
PERSON sentence,0.00019247878253740244,4.881765609386194,removed
disturbing,0.00011339767935981067,4.881765609386194,removed
make team,0.00010925160639853896,4.881765609386194,removed
chocolate,0.00011541373359295659,4.881765609386194,removed
cause alarm,0.00011892099540380271,4.881765609386194,removed
mail suggest,0.00011734707110922875,4.881765609386194,removed
ebu,0.00015437537958496632,4.881765609386194,removed
intrigue,0.00011467699395428463,4.881765609386194,removed
former soviet,0.00011580266802390301,4.881765609386194,removed
child age,0.00013479077378471927,4.881765609386194,removed
people hunt,0.00010220699832147352,4.881765609386194,removed
life tell,0.00010642840127981994,4.881765609386194,removed
people idea,6.846144329750292e-05,4.881765609386194,removed
involve project,0.00015334167493453348,4.881765609386194,removed
monster,9.568075049356654e-05,4.881765609386194,removed
make programme,0.0001339440183443295,4.881765609386194,removed
30,0.00012094052222800993,4.881765609386194,removed
medium run,0.00010091081595277988,4.881765609386194,removed
medium watchdog,0.00015370257703237165,4.881765609386194,removed
coral,0.00011152864669693567,4.881765609386194,removed
copy PERSON,9.197417160209767e-05,4.881765609386194,removed
copy since,0.00013674638973622925,4.881765609386194,removed
plenty room,5.7052815499925206e-05,4.881765609386194,removed
discard,0.00012334963290529794,4.881765609386194,removed
list give,0.00011321263655194439,4.881765609386194,removed
middle road,6.820217431271748e-05,4.881765609386194,removed
music cover,7.820208536350258e-05,4.881765609386194,removed
music even,7.638866215412252e-05,4.881765609386194,removed
interactive awards,0.00011689785301776863,4.881765609386194,removed
interactive ceremony,0.00011689785301776863,4.881765609386194,removed
people either,0.00012083279294750868,4.881765609386194,removed
model among,0.00012439344333124187,4.881765609386194,removed
distribute music,0.0001102646821433497,4.881765609386194,removed
problem set,0.00012215208607650784,4.881765609386194,removed
original idea,5.461079193133867e-05,4.881765609386194,removed
play record,8.77869640548197e-05,4.881765609386194,removed
peru,0.00017880694464086027,4.881765609386194,removed
come across,7.164084047149085e-05,4.881765609386194,removed
next major,0.00012186028196835965,4.881765609386194,removed
copenhagen,0.00012842204852802104,4.881765609386194,removed
list world,0.00012080257676904274,4.881765609386194,removed
known,0.00011424852461419618,4.881765609386194,removed
play man,0.00014659435286305965,4.881765609386194,removed
date time,0.00012379619672000586,4.881765609386194,removed
night year,7.271037055666448e-05,4.881765609386194,removed
PERSON web,0.00019078446769040997,4.881765609386194,removed
often go,0.00011232547441855745,4.881765609386194,removed
original star,0.00012059865377922024,4.881765609386194,removed
people experience,0.0001000829213183442,4.881765609386194,removed
define NUM,0.0001209232887972406,4.881765609386194,removed
music lover,0.00012198720564044728,4.881765609386194,removed
music piracy,0.0001715263962335595,4.881765609386194,removed
could encourage,0.00010074362890119433,4.881765609386194,removed
light NUM,9.443033902154774e-05,4.881765609386194,removed
story line,8.469114435371088e-05,4.881765609386194,removed
PERSON paradise,0.00019352361716049374,4.881765609386194,removed
musician say,9.907353800180289e-05,4.881765609386194,removed
cast spell,7.391151986627642e-05,4.881765609386194,removed
people change,0.00012080934011962051,4.881765609386194,removed
japan motion,0.0001411890945547276,4.881765609386194,removed
collection PERSON,0.0001208955227843615,4.881765609386194,removed
interest might,0.00010445902896502294,4.881765609386194,removed
announce sunday,0.0001396385988826325,4.881765609386194,removed
order win,0.00013895475853905185,4.881765609386194,removed
darfur,0.00016163234911842234,4.881765609386194,removed
categorise,7.241668130642785e-05,4.881765609386194,removed
make specific,0.00012892416237665936,4.881765609386194,removed
make power,0.00012117198927035579,4.881765609386194,removed
hitchhiker,0.00017991960989532279,4.881765609386194,removed
hitchhiker PERSON,0.00017991960989532279,4.881765609386194,removed
galaxy,0.00017991960989532279,4.881765609386194,removed
outside court,0.00011683526370651874,4.881765609386194,removed
market us,0.0001054946819636317,4.881765609386194,removed
bafta PERSON,0.00016873546416477025,4.881765609386194,removed
small screen,0.0001411461127435043,4.881765609386194,removed
reimburse,0.0001596852133220448,4.881765609386194,removed
improvise,0.00014032005744762688,4.881765609386194,removed
lawsuit seek,0.00014298806051364637,4.881765609386194,removed
discharge,0.00012712529207028442,4.881765609386194,removed
eyeball,0.00013169245384561263,4.881765609386194,removed
debut new,0.00011146709041420254,4.881765609386194,removed
working title,0.00014180465160052488,4.881765609386194,removed
network may,0.00010931568852031042,4.881765609386194,removed
network us,0.00011634147837484079,4.881765609386194,removed
lead would,6.874219660085967e-05,4.881765609386194,removed
PERSON card,8.703677085567901e-05,4.881765609386194,removed
PERSON virtual,0.00016532948323620878,4.881765609386194,removed
like camera,0.00011536817502415299,4.881765609386194,removed
creative drive,0.00010616059066583512,4.881765609386194,removed
official uk,0.00023105671347842434,4.881765609386194,removed
civilised,0.00012122640907570641,4.881765609386194,removed
office use,0.00014968905150481275,4.881765609386194,removed
committee dec,0.00011574871636364588,4.881765609386194,removed
common use,8.451538595260721e-05,4.881765609386194,removed
cinema ticket,0.00012484554733620894,4.881765609386194,removed
cinematography,0.00011048972572431377,4.881765609386194,removed
vacation,0.00020693590314733274,4.881765609386194,removed
music well,9.28275191778224e-05,4.881765609386194,removed
come check,9.668998517799776e-05,4.881765609386194,removed
day run,7.361061292430251e-05,4.881765609386194,removed
mean play,8.723365632022992e-05,4.881765609386194,removed
offshoot,7.084904732194907e-05,4.881765609386194,removed
play mr,9.292515180015653e-05,4.881765609386194,removed
make donation,0.00014577853388878257,4.881765609386194,removed
wanted,0.00017553558257280976,4.881765609386194,removed
different form,0.00011745024714924883,4.881765609386194,removed
PERSON globe,0.0001291962898469876,4.881765609386194,removed
africa would,0.00017647071396520903,4.881765609386194,removed
bland,8.446517611391325e-05,4.881765609386194,removed
london ceremony,0.0001130207783847746,4.881765609386194,removed
control music,9.026703407010266e-05,4.881765609386194,removed
dinosaur,0.00018677080602344645,4.881765609386194,removed
play around,9.465805663961475e-05,4.881765609386194,removed
move result,0.00011154691291448882,4.881765609386194,removed
movie mr,0.00012083397141657047,4.881765609386194,removed
instead make,0.00013855659757011835,4.881765609386194,removed
recordable,0.00015049978041335564,4.881765609386194,removed
day sale,7.454550569604256e-05,4.881765609386194,removed
like beckham,0.00011689785301776863,4.881765609386194,removed
item sale,0.00011591106053747229,4.881765609386194,removed
community call,0.00010582149149991988,4.881765609386194,removed
love play,9.156274703452465e-05,4.881765609386194,removed
meltdown,0.00024771606523874565,4.881765609386194,removed
different category,0.00011689785301776863,4.881765609386194,removed
different era,0.00014590393090356253,4.881765609386194,removed
opportunity lie,0.00011897542836984633,4.881765609386194,removed
opportunity meet,9.52771492230987e-05,4.881765609386194,removed
life family,9.558119322939062e-05,4.881765609386194,removed
judge stop,0.00010367411489460282,4.881765609386194,removed
categorisation,7.241668130642785e-05,4.881765609386194,removed
NUM bafta,0.00016108360418006317,4.881765609386194,removed
make london,0.00011864416953105328,4.881765609386194,removed
despite reservation,9.30217215994856e-05,4.881765609386194,removed
new research,0.00011214714912899253,4.881765609386194,removed
new millennium,9.662639955911425e-05,4.881765609386194,removed
contest organise,0.00014044537318262326,4.881765609386194,removed
context PERSON,0.00011510387970700348,4.881765609386194,removed
nomination announce,0.00014103642137555918,4.881765609386194,removed
show pick,0.00012694781047117905,4.881765609386194,removed
show see,0.00016813057172150592,4.881765609386194,removed
low profile,0.00010575595976920689,4.881765609386194,removed
carnegie,0.00012021126911812913,4.881765609386194,removed
broadcasting right,0.0001504818760965507,4.881765609386194,removed
overwhelmingly,6.615642666835171e-05,4.881765609386194,removed
cash NUM,0.00011287839802906629,4.881765609386194,removed
big leap,0.00015854330607766316,4.881765609386194,removed
PERSON magic,0.00011294253221454646,4.881765609386194,removed
offer cheap,0.0001177061761550795,4.881765609386194,removed
offer information,8.859305814938156e-05,4.881765609386194,removed
march us,0.00014422390947744221,4.881765609386194,removed
many fan,0.00014164764090282984,4.881765609386194,removed
industry mr,0.00016077013051025703,4.881765609386194,removed
new type,0.00013553275329039645,4.881765609386194,removed
new vision,0.00011514541469465219,4.881765609386194,removed
karaoke,9.3632843373726e-05,4.881765609386194,removed
computer generate,0.00016336180916621255,4.881765609386194,removed
change perception,8.996629352508546e-05,4.881765609386194,removed
tv audience,0.00015775818526110193,4.881765609386194,removed
PERSON tiny,0.0001098239142956129,4.881765609386194,removed
month release,0.00013156139176595064,4.881765609386194,removed
delay PERSON,0.00010696935864344185,4.881765609386194,removed
cash prize,0.00011859987702479297,4.881765609386194,removed
left ear,9.47970187796137e-05,4.881765609386194,removed
diehard,6.860220923376865e-05,4.881765609386194,removed
creative industry,0.00016806324941241572,4.881765609386194,removed
creature would,5.9281388908631065e-05,4.881765609386194,removed
us national,0.00014668183965066552,4.881765609386194,removed
say radio,0.0001621604810287791,4.881765609386194,removed
close award,0.00013071685209483248,4.881765609386194,removed
internet go,0.0001006655525513204,4.881765609386194,removed
director business,7.535893528226196e-05,4.881765609386194,removed
conman,0.00010289539067681114,4.881765609386194,removed
rider,0.00016541096978679216,4.881765609386194,removed
widow PERSON,0.000130823637655538,4.881765609386194,removed
copy worldwide,0.00012726588703330168,4.881765609386194,removed
old way,0.0001087952592295191,4.881765609386194,removed
journalist protect,0.0001157204413523885,4.881765609386194,removed
much fun,0.0001319642526845767,4.881765609386194,removed
much cheap,6.464303127814103e-05,4.881765609386194,removed
subtle,0.000149764544185259,4.881765609386194,removed
project need,0.0001215674980683933,4.881765609386194,removed
make also,8.877550820564814e-05,4.881765609386194,removed
dozen song,8.840422039216349e-05,4.881765609386194,removed
NUM floor,0.00013413530099503555,4.881765609386194,removed
NUM foot,0.00011523090629903242,4.881765609386194,removed
intellect,0.00016455266089812094,4.881765609386194,removed
low PERSON,7.615286313644497e-05,4.881765609386194,removed
currently develop,8.740241685977764e-05,4.881765609386194,removed
map NUM,0.00011260280813543504,4.881765609386194,removed
norway say,0.000136203895732434,4.881765609386194,removed
norwegian,0.00021175952646983455,4.881765609386194,removed
normally see,0.00012292018859586315,4.881765609386194,removed
PERSON text,0.00010675421848586143,4.881765609386194,removed
company yet,0.00010159399873648417,4.881765609386194,removed
pax,0.00019693872339198533,4.881765609386194,removed
itune,0.0001682552191909219,4.881765609386194,removed
paralysed,0.00012011043724298337,4.881765609386194,removed
critic NUM,0.0001036386957171232,4.881765609386194,removed
deaf,0.00011881562576649654,4.881765609386194,removed
location around,9.530665228698621e-05,4.881765609386194,removed
d.,0.0001244686328602966,4.881765609386194,removed
